timestamp,marketId,selectionId,side,price,size,level
1770136545458,1.253532776,298233,BACK,1.03,172.57,11
1770136545458,1.253532776,298233,BACK,1.04,172.53,12
1770136545458,1.253532776,298233,BACK,1.39,15.83,13
1770136545458,1.253532776,298233,BACK,1.47,38.30,14
1770136545458,1.253532776,298233,BACK,1.32,22.73,15
1770136545458,1.253532776,298233,BACK,1.59,18.87,16
1770136545458,1.253532776,298233,LAY,2.06,114.54,0
1770136545458,1.253532776,298233,LAY,2.08,95.73,1
1770136545458,1.253532776,298233,LAY,2.12,112.11,2
1770136545458,1.253532776,298233,LAY,2.10,302.91,3
1770136545458,1.253532776,298233,LAY,2.14,83.00,4
1770136545458,1.253532776,298233,LAY,3.25,2.05,5
1770136545458,1.253532776,298233,LAY,4.90,5.08,6
1770136545458,1.253532776,298233,LAY,3.35,4.04,7
1770136545458,1.253532776,298233,LAY,600.00,0.86,8
1770136545459,1.253532776,58805,BACK,3.50,1.34,0
1770136545459,1.253532776,58805,BACK,3.45,113.65,1
1770136545459,1.253532776,58805,BACK,3.25,81.89,2
1770136545459,1.253532776,58805,BACK,3.30,59.00,3
1770136545459,1.253532776,58805,BACK,3.40,124.21,4
1770136545459,1.253532776,58805,BACK,3.35,116.00,5
1770136545459,1.253532776,58805,BACK,2.92,7.53,6
1770136545459,1.253532776,58805,BACK,2.84,10.56,7
1770136545459,1.253532776,58805,BACK,2.12,16.07,8
1770136545459,1.253532776,58805,BACK,2.52,7.01,9
1770136545459,1.253532776,58805,BACK,2.06,6.39,10
1770136545459,1.253532776,58805,BACK,2.36,12.71,11
1770136545459,1.253532776,58805,BACK,1.10,2.59,12
1770136545459,1.253532776,58805,BACK,1.01,10.00,13
1770136545459,1.253532776,58805,BACK,1.03,2.00,14
1770136545459,1.253532776,58805,LAY,3.60,94.87,0
1770136545459,1.253532776,58805,LAY,3.70,137.74,1
1770136545459,1.253532776,58805,LAY,3.65,47.72,2
1770136545459,1.253532776,58805,LAY,3.85,21.89,3
1770136545459,1.253532776,58805,LAY,3.90,58.21,4
1770136545459,1.253532776,58805,LAY,3.55,2.00,5
1770136545459,1.253532776,58805,LAY,3.80,39.00,6
1770136545459,1.253532776,58805,LAY,3.75,41.00,7
1770136545459,1.253532776,58805,LAY,5.60,2.05,8
1770136545459,1.253532776,58805,LAY,6.40,5.08,9
1770136545459,1.253532776,58805,LAY,7.00,4.13,10
1770136545459,1.253532776,58805,LAY,5.20,4.04,11
1770136545459,1.253532776,58805,LAY,500.00,0.86,12
1770136545459,1.253532776,58805,LAY,950.00,2.20,13
1770136545460,1.253532776,269791,BACK,4.30,135.06,0
1770136545460,1.253532776,269791,BACK,4.20,92.10,1
1770136545460,1.253532776,269791,BACK,4.10,57.00,2
1770136545460,1.253532776,269791,BACK,3.95,21.89,3
1770136545460,1.253532776,269791,BACK,4.00,93.24,4
1770136545460,1.253532776,269791,BACK,1.04,172.53,5
1770136545460,1.253532776,269791,BACK,1.02,172.64,6
1770136545460,1.253532776,269791,BACK,1.03,172.57,7
1770136545460,1.253532776,269791,BACK,1.01,342.85,8
1770136545460,1.253532776,269791,BACK,2.32,9.48,9
1770136545460,1.253532776,269791,BACK,2.10,14.29,10
1770136545460,1.253532776,269791,BACK,2.50,12.00,11
1770136545460,1.253532776,269791,BACK,2.86,10.49,12
1770136545460,1.253532776,269791,LAY,4.90,21.89,0
1770136545460,1.253532776,269791,LAY,4.60,86.49,1
1770136545460,1.253532776,269791,LAY,4.70,87.91,2
1770136545460,1.253532776,269791,LAY,4.80,44.00,3
1770136545460,1.253532776,269791,LAY,9.00,2.05,4
1770136545460,1.253532776,269791,LAY,13.00,5.08,5
1770136545460,1.253532776,269791,LAY,7.60,4.04,6
1770136545460,1.253532776,269791,LAY,870.00,0.86,7
1770136545460,1.253385969,58805,BACK,3.40,19.84,0
1770136545460,1.253385969,58805,BACK,3.50,110.00,1
1770136545460,1.253385969,58805,BACK,3.70,5.28,2
1770136545460,1.253385969,58805,BACK,3.55,72.47,3
1770136545460,1.253385969,58805,BACK,3.60,28.00,4
1770136545460,1.253385969,58805,BACK,3.65,66.78,5
1770136545460,1.253385969,58805,BACK,1.09,3.58,6
1770136545460,1.253385969,58805,BACK,3.45,60.01,7
1770136545460,1.253385969,58805,BACK,1.01,16.00,8
1770136545460,1.253385969,58805,BACK,3.05,5.20,9
1770136545460,1.253385969,58805,BACK,2.96,10.14,10
1770136545460,1.253385969,58805,BACK,2.20,15.00,11
1770136545460,1.253385969,58805,BACK,2.60,11.54,12
1770136545460,1.253385969,58805,BACK,2.06,6.39,13
1770136545460,1.253385969,58805,BACK,1.10,2.59,14
1770136545460,1.253385969,58805,BACK,1.16,0.22,15
1770136545460,1.253385969,58805,BACK,1.03,2.00,16
1770136545460,1.253385969,58805,LAY,3.75,138.43,0
1770136545460,1.253385969,58805,LAY,3.80,136.52,1
1770136545460,1.253385969,58805,LAY,4.10,101.57,2
1770136545460,1.253385969,58805,LAY,95.00,0.51,3
1770136545460,1.253385969,58805,LAY,150.00,0.33,4
1770136545460,1.253385969,58805,LAY,500.00,1.19,5
1770136545460,1.253385969,58805,LAY,250.00,0.33,6
1770136545460,1.253385969,58805,LAY,100.00,1.22,7
1770136545460,1.253385969,58805,LAY,3.90,80.80,8
1770136545460,1.253385969,58805,LAY,3.95,22.00,9
1770136545460,1.253385969,58805,LAY,4.00,41.00,10
1770136545460,1.253385969,58805,LAY,1000.00,0.47,11
1770136545460,1.253385969,58805,LAY,24.00,0.01,12
1770136545460,1.253385969,58805,LAY,5.90,2.05,13
1770136545460,1.253385969,58805,LAY,7.00,4.13,14
1770136545460,1.253385969,58805,LAY,4.50,4.04,15
1770136545460,1.253385969,58805,LAY,950.00,2.20,16
1770136545461,1.253385969,6160611,BACK,2.50,69.37,0
1770136545461,1.253385969,6160611,BACK,2.48,1.73,1
1770136545461,1.253385969,6160611,BACK,2.44,36.00,2
1770136545461,1.253385969,6160611,BACK,2.46,39.00,3
1770136545461,1.253385969,6160611,BACK,2.38,41.00,4
1770136545461,1.253385969,6160611,BACK,2.42,159.94,5
1770136545461,1.253385969,6160611,BACK,2.40,40.00,6
1770136545461,1.253385969,6160611,BACK,1.04,172.53,7
1770136545461,1.253385969,6160611,BACK,1.02,172.64,8
1770136545461,1.253385969,6160611,BACK,1.03,172.57,9
1770136545461,1.253385969,6160611,BACK,1.01,342.85,10
1770136545461,1.253385969,6160611,BACK,1.09,3.58,11
1770136545461,1.253385969,6160611,BACK,1.91,15.71,12
1770136545461,1.253385969,6160611,BACK,1.60,18.75,13
1770136545461,1.253385969,6160611,BACK,1.73,24.66,14
1770136545461,1.253385969,6160611,LAY,2.58,67.97,0
1770136545461,1.253385969,6160611,LAY,2.56,9.00,1
1770136545461,1.253385969,6160611,LAY,2.60,134.41,2
1770136545461,1.253385969,6160611,LAY,2.62,28.00,3
1770136545461,1.253385969,6160611,LAY,2.66,29.01,4
1770136545461,1.253385969,6160611,LAY,2.64,29.00,5
1770136545461,1.253385969,6160611,LAY,2.54,3.95,6
1770136545461,1.253385969,6160611,LAY,24.00,0.01,7
1770136545461,1.253385969,6160611,LAY,4.00,2.05,8
1770136545461,1.253385969,6160611,LAY,6.60,5.08,9
1770136545461,1.253385969,6160611,LAY,3.50,4.04,10
1770136545461,1.253385969,6160611,LAY,600.00,0.86,11
1770136545461,1.253385969,6160611,LAY,1000.00,0.05,12
1770136545462,1.253385969,12157288,BACK,2.92,1.73,0
1770136545462,1.253385969,12157288,BACK,2.94,96.26,1
1770136545462,1.253385969,12157288,BACK,2.88,23.00,2
1770136545462,1.253385969,12157288,BACK,2.90,25.00,3
1770136545462,1.253385969,12157288,BACK,2.78,25.00,4
1770136545462,1.253385969,12157288,BACK,2.84,24.00,5
1770136545462,1.253385969,12157288,BACK,2.86,23.00,6
1770136545462,1.253385969,12157288,BACK,2.80,24.00,7
1770136545462,1.253385969,12157288,BACK,2.82,24.00,8
1770136545462,1.253385969,12157288,BACK,2.96,6.76,9
1770136545462,1.253385969,12157288,BACK,1.04,172.53,10
1770136545462,1.253385969,12157288,BACK,1.02,172.64,11
1770136545462,1.253385969,12157288,BACK,1.03,172.57,12
1770136545462,1.253385969,12157288,BACK,1.01,342.85,13
1770136545462,1.253385969,12157288,BACK,1.09,3.58,14
1770136545462,1.253385969,12157288,BACK,1.81,12.15,15
1770136545462,1.253385969,12157288,BACK,1.70,17.65,16
1770136545462,1.253385969,12157288,BACK,1.85,21.18,17
1770136545462,1.253385969,12157288,BACK,2.06,14.56,18
1770136545462,1.253385969,12157288,LAY,3.05,105.03,0
1770136545462,1.253385969,12157288,LAY,3.10,44.73,1
1770136545462,1.253385969,12157288,LAY,3.15,42.00,2
1770136545462,1.253385969,12157288,LAY,3.20,122.18,3
1770136545462,1.253385969,12157288,LAY,24.00,0.01,4
1770136545462,1.253385969,12157288,LAY,4.50,2.05,5
1770136545462,1.253385969,12157288,LAY,8.20,5.08,6
1770136545462,1.253385969,12157288,LAY,3.90,4.04,7
1770136545462,1.253385969,12157288,LAY,870.00,0.86,8
1770136545462,1.253385969,12157288,LAY,970.00,0.38,9
1770136545462,1.253385969,12157288,LAY,1000.00,0.05,10
1770136545462,1.253435535,70385,BACK,2.34,64.54,0
1770136545462,1.253435535,70385,BACK,2.28,177.95,1
1770136545462,1.253435535,70385,BACK,2.32,225.53,2
1770136545462,1.253435535,70385,BACK,2.30,475.07,3
1770136545462,1.253435535,70385,BACK,2.20,38.77,4
1770136545462,1.253435535,70385,BACK,2.22,35.83,5
1770136545462,1.253435535,70385,BACK,2.26,1727.05,6
1770136545462,1.253435535,70385,BACK,2.24,120.53,7
1770136545462,1.253435535,70385,BACK,1.04,1034.68,8
1770136545462,1.253435535,70385,BACK,1.05,862.14,9
1770136545462,1.253435535,70385,BACK,1.07,862.14,10
1770136545462,1.253435535,70385,BACK,2.16,2.97,11
1770136545462,1.253435535,70385,BACK,1.06,862.14,12
1770136545462,1.253435535,70385,BACK,1.02,1034.78,13
1770136545462,1.253435535,70385,BACK,1.08,862.14,14
1770136545462,1.253435535,70385,BACK,1.03,1034.71,15
1770136545462,1.253435535,70385,BACK,1.01,1207.99,16
1770136545462,1.253435535,70385,BACK,1.09,3.58,17
1770136545462,1.253435535,70385,BACK,1.11,23.00,18
1770136545462,1.253435535,70385,BACK,2.18,2.92,19
1770136545462,1.253435535,70385,BACK,2.08,3.19,20
1770136545462,1.253435535,70385,BACK,2.10,3.14,21
1770136545462,1.253435535,70385,BACK,2.14,3.03,22
1770136545462,1.253435535,70385,BACK,2.12,3.08,23
1770136545462,1.253435535,70385,BACK,1.74,17.24,24
1770136545462,1.253435535,70385,BACK,1.44,20.83,25
1770136545462,1.253435535,70385,BACK,1.60,30.00,26
1770136545462,1.253435535,70385,LAY,2.40,371.18,0
1770136545462,1.253435535,70385,LAY,2.36,866.53,1
1770136545462,1.253435535,70385,LAY,2.38,259.24,2
1770136545462,1.253435535,70385,LAY,2.48,98.77,3
1770136545462,1.253435535,70385,LAY,2.46,160.43,4
1770136545462,1.253435535,70385,LAY,2.44,356.12,5
1770136545462,1.253435535,70385,LAY,2.42,154.51,6
1770136545462,1.253435535,70385,LAY,4.00,11.00,7
1770136545462,1.253435535,70385,LAY,2.62,3.45,8
1770136545462,1.253435535,70385,LAY,2.58,3.45,9
1770136545462,1.253435535,70385,LAY,2.60,3.45,10
1770136545462,1.253435535,70385,LAY,2.52,3.45,11
1770136545462,1.253435535,70385,LAY,2.50,7.08,12
1770136545462,1.253435535,70385,LAY,2.54,3.45,13
1770136545462,1.253435535,70385,LAY,2.56,3.45,14
1770136545462,1.253435535,70385,LAY,1000.00,0.30,15
1770136545462,1.253435535,70385,LAY,3.80,2.05,16
1770136545462,1.253435535,70385,LAY,5.80,5.08,17
1770136545462,1.253435535,70385,LAY,3.30,4.04,18
1770136545462,1.253435535,70385,LAY,600.00,0.86,19
1770136545463,1.253435535,58805,BACK,3.60,38.74,0
1770136545463,1.253435535,58805,BACK,3.55,1267.87,1
1770136545463,1.253435535,58805,BACK,3.50,911.01,2
1770136545463,1.253435535,58805,BACK,3.40,254.43,3
1770136545463,1.253435535,58805,BACK,3.45,300.61,4
1770136545463,1.253435535,58805,BACK,3.35,58.47,5
1770136545463,1.253435535,58805,BACK,3.25,1.53,6
1770136545463,1.253435535,58805,BACK,3.30,110.30,7
1770136545463,1.253435535,58805,BACK,1.09,3.58,8
1770136545463,1.253435535,58805,BACK,1.90,1.00,9
1770136545463,1.253435535,58805,BACK,1.01,16.00,10
1770136545463,1.253435535,58805,BACK,1.78,7.69,11
1770136545463,1.253435535,58805,BACK,3.05,15.04,12
1770136545463,1.253435535,58805,BACK,2.68,11.19,13
1770136545463,1.253435535,58805,BACK,2.06,6.39,14
1770136545463,1.253435535,58805,BACK,2.24,14.52,15
1770136545463,1.253435535,58805,BACK,1.10,2.59,16
1770136545463,1.253435535,58805,BACK,1.06,0.62,17
1770136545463,1.253435535,58805,BACK,1.03,2.00,18
1770136545463,1.253435535,58805,LAY,3.65,241.65,0
1770136545463,1.253435535,58805,LAY,3.70,966.89,1
1770136545463,1.253435535,58805,LAY,3.75,240.88,2
1770136545463,1.253435535,58805,LAY,3.90,152.43,3
1770136545463,1.253435535,58805,LAY,3.80,475.93,4
1770136545463,1.253435535,58805,LAY,3.95,42.00,5
1770136545463,1.253435535,58805,LAY,3.85,83.45,6
1770136545463,1.253435535,58805,LAY,8.00,2.05,7
1770136545463,1.253435535,58805,LAY,6.60,5.08,8
1770136545463,1.253435535,58805,LAY,4.60,4.04,9
1770136545463,1.253435535,58805,LAY,7.00,4.13,10
1770136545463,1.253435535,58805,LAY,500.00,0.86,11
1770136545463,1.253435535,58805,LAY,1000.00,0.05,12
1770136545463,1.253435535,58805,LAY,950.00,2.20,13
1770136545464,1.253435535,56301,BACK,3.35,73.97,0
1770136545464,1.253435535,56301,BACK,3.25,333.69,1
1770136545464,1.253435535,56301,BACK,3.30,264.88,2
1770136545464,1.253435535,56301,BACK,3.05,152.04,3
1770136545464,1.253435535,56301,BACK,3.10,70.64,4
1770136545464,1.253435535,56301,BACK,3.15,330.09,5
1770136545464,1.253435535,56301,BACK,3.20,177.93,6
1770136545464,1.253435535,56301,BACK,1.04,1034.68,7
1770136545464,1.253435535,56301,BACK,1.05,862.14,8
1770136545464,1.253435535,56301,BACK,1.07,862.14,9
1770136545464,1.253435535,56301,BACK,1.06,862.14,10
1770136545464,1.253435535,56301,BACK,1.02,1034.78,11
1770136545464,1.253435535,56301,BACK,1.08,862.60,12
1770136545464,1.253435535,56301,BACK,1.03,1034.71,13
1770136545464,1.253435535,56301,BACK,1.01,1207.99,14
1770136545464,1.253435535,56301,BACK,1.09,3.58,15
1770136545464,1.253435535,56301,BACK,2.92,1.79,16
1770136545464,1.253435535,56301,BACK,2.94,1.78,17
1770136545464,1.253435535,56301,BACK,2.96,1.76,18
1770136545464,1.253435535,56301,BACK,2.98,1.74,19
1770136545464,1.253435535,56301,BACK,3.00,2.24,20
1770136545464,1.253435535,56301,BACK,2.90,1.82,21
1770136545464,1.253435535,56301,BACK,1.86,16.13,22
1770136545464,1.253435535,56301,BACK,2.04,17.31,23
1770136545464,1.253435535,56301,BACK,2.30,13.04,24
1770136545464,1.253435535,56301,LAY,3.70,90.68,0
1770136545464,1.253435535,56301,LAY,3.45,404.28,1
1770136545464,1.253435535,56301,LAY,3.40,406.10,2
1770136545464,1.253435535,56301,LAY,3.60,50.89,3
1770136545464,1.253435535,56301,LAY,3.65,50.45,4
1770136545464,1.253435535,56301,LAY,3.50,221.37,5
1770136545464,1.253435535,56301,LAY,3.55,581.17,6
1770136545464,1.253435535,56301,LAY,1000.00,0.05,7
1770136545464,1.253435535,56301,LAY,3.75,15.15,8
1770136545464,1.253435535,56301,LAY,4.20,3.45,9
1770136545464,1.253435535,56301,LAY,3.90,3.45,10
1770136545464,1.253435535,56301,LAY,3.80,3.45,11
1770136545464,1.253435535,56301,LAY,4.10,3.45,12
1770136545464,1.253435535,56301,LAY,3.95,3.45,13
1770136545464,1.253435535,56301,LAY,3.85,3.45,14
1770136545464,1.253435535,56301,LAY,4.00,3.45,15
1770136545464,1.253435535,56301,LAY,5.90,2.05,16
1770136545464,1.253435535,56301,LAY,9.40,5.08,17
1770136545464,1.253435535,56301,LAY,5.10,4.04,18
1770136545464,1.253435535,56301,LAY,870.00,0.86,19
1770136545465,1.253528013,58805,BACK,4.90,9.00,0
1770136545465,1.253528013,58805,BACK,5.10,9.92,1
1770136545465,1.253528013,58805,BACK,5.00,9.73,2
1770136545465,1.253528013,58805,BACK,4.70,11.00,3
1770136545465,1.253528013,58805,BACK,4.80,61.38,4
1770136545465,1.253528013,58805,BACK,1.03,119.12,5
1770136545465,1.253528013,58805,BACK,4.40,5.00,6
1770136545465,1.253528013,58805,BACK,1.01,12.00,7
1770136545465,1.253528013,58805,BACK,3.20,9.38,8
1770136545465,1.253528013,58805,BACK,3.05,5.20,9
1770136545465,1.253528013,58805,BACK,2.64,10.98,10
1770136545465,1.253528013,58805,BACK,2.06,6.39,11
1770136545465,1.253528013,58805,BACK,1.10,2.59,12
1770136545465,1.253528013,58805,LAY,5.70,11.99,0
1770136545465,1.253528013,58805,LAY,5.80,4.00,1
1770136545465,1.253528013,58805,LAY,5.90,49.75,2
1770136545465,1.253528013,58805,LAY,6.00,10.00,3
1770136545465,1.253528013,58805,LAY,6.20,9.00,4
1770136545465,1.253528013,58805,LAY,6.40,8.00,5
1770136545465,1.253528013,58805,LAY,750.00,0.08,6
1770136545465,1.253528013,58805,LAY,500.00,1.27,7
1770136545465,1.253528013,58805,LAY,250.00,0.41,8
1770136545465,1.253528013,58805,LAY,95.00,0.51,9
1770136545465,1.253528013,58805,LAY,150.00,0.33,10
1770136545465,1.253528013,58805,LAY,7.40,0.41,11
1770136545465,1.253528013,58805,LAY,7.60,4.04,12
1770136545465,1.253528013,58805,LAY,980.00,2.42,13
1770136545465,1.253528013,58805,LAY,16.50,2.05,14
1770136545465,1.253528013,58805,LAY,12.50,5.08,15
1770136545465,1.253528013,58805,LAY,950.00,2.20,16
1770136545465,1.253528013,6611366,BACK,4.70,66.95,0
1770136545465,1.253528013,6611366,BACK,4.90,19.73,1
1770136545465,1.253528013,6611366,BACK,4.60,14.00,2
1770136545465,1.253528013,6611366,BACK,5.00,10.69,3
1770136545465,1.253528013,6611366,BACK,4.80,13.00,4
1770136545465,1.253528013,6611366,BACK,1.10,0.37,5
1770136545465,1.253528013,6611366,BACK,1.04,172.53,6
1770136545465,1.253528013,6611366,BACK,1.02,434.43,7
1770136545465,1.253528013,6611366,BACK,1.03,172.57,8
1770136545465,1.253528013,6611366,BACK,1.01,337.85,9
1770136545465,1.253528013,6611366,BACK,3.50,6.29,10
1770136545465,1.253528013,6611366,BACK,2.76,10.87,11
1770136545465,1.253528013,6611366,BACK,3.15,8.37,12
1770136545465,1.253528013,6611366,BACK,3.65,8.22,13
1770136545465,1.253528013,6611366,LAY,5.70,54.31,0
1770136545465,1.253528013,6611366,LAY,5.80,6.00,1
1770136545465,1.253528013,6611366,LAY,5.90,7.00,2
1770136545465,1.253528013,6611366,LAY,6.00,12.00,3
1770136545465,1.253528013,6611366,LAY,5.60,16.26,4
1770136545465,1.253528013,6611366,LAY,7.80,0.39,5
1770136545465,1.253528013,6611366,LAY,960.00,1.98,6
1770136545465,1.253528013,6611366,LAY,30.00,2.05,7
1770136545465,1.253528013,6611366,LAY,25.00,5.08,8
1770136545465,1.253528013,6611366,LAY,10.00,4.04,9
1770136545465,1.253528013,6611366,LAY,870.00,0.86,10
1770136545466,1.253528013,2502337,BACK,1.55,34.73,0
1770136545466,1.253528013,2502337,BACK,1.57,35.38,1
1770136545466,1.253528013,2502337,BACK,1.56,33.00,2
1770136545466,1.253528013,2502337,BACK,1.58,27.54,3
1770136545466,1.253528013,2502337,BACK,1.54,196.86,4
1770136545466,1.253528013,2502337,BACK,1.53,34.00,5
1770136545466,1.253528013,2502337,BACK,1.04,172.53,6
1770136545466,1.253528013,2502337,BACK,1.02,172.64,7
1770136545466,1.253528013,2502337,BACK,1.03,172.57,8
1770136545466,1.253528013,2502337,BACK,1.01,337.85,9
1770136545466,1.253528013,2502337,BACK,1.17,18.80,10
1770136545466,1.253528013,2502337,BACK,1.15,26.09,11
1770136545466,1.253528013,2502337,BACK,1.23,24.39,12
1770136545466,1.253528013,2502337,BACK,1.21,85.71,13
1770136545466,1.253528013,2502337,LAY,1.68,27.00,0
1770136545466,1.253528013,2502337,LAY,1.66,28.00,1
1770136545466,1.253528013,2502337,LAY,1.65,28.00,2
1770136545466,1.253528013,2502337,LAY,1.67,26.00,3
1770136545466,1.253528013,2502337,LAY,1.64,47.96,4
1770136545466,1.253528013,2502337,LAY,1.63,2.63,5
1770136545466,1.253528013,2502337,LAY,1.69,127.08,6
1770136545466,1.253528013,2502337,LAY,990.00,2.23,7
1770136545466,1.253528013,2502337,LAY,2.10,4.50,8
1770136545466,1.253528013,2502337,LAY,1.93,2.05,9
1770136545466,1.253528013,2502337,LAY,3.00,5.08,10
1770136545466,1.253528013,2502337,LAY,600.00,0.86,11
1770136545467,1.253496502,58805,BACK,3.30,3.00,0
1770136545467,1.253496502,58805,BACK,3.25,3.00,1
1770136545467,1.253496502,58805,BACK,3.40,3.00,2
1770136545467,1.253496502,58805,BACK,3.35,87.87,3
1770136545467,1.253496502,58805,BACK,3.45,4.12,4
1770136545467,1.253496502,58805,BACK,3.05,7.21,5
1770136545467,1.253496502,58805,BACK,1.01,12.00,6
1770136545467,1.253496502,58805,BACK,2.50,12.00,7
1770136545467,1.253496502,58805,BACK,2.84,10.56,8
1770136545467,1.253496502,58805,BACK,2.12,16.07,9
1770136545467,1.253496502,58805,BACK,2.52,7.01,10
1770136545467,1.253496502,58805,BACK,2.06,6.39,11
1770136545467,1.253496502,58805,BACK,1.10,2.59,12
1770136545467,1.253496502,58805,BACK,1.03,2.00,13
1770136545467,1.253496502,58805,LAY,3.80,4.67,0
1770136545467,1.253496502,58805,LAY,3.90,168.25,1
1770136545467,1.253496502,58805,LAY,3.85,2.00,2
1770136545467,1.253496502,58805,LAY,4.00,3.00,3
1770136545467,1.253496502,58805,LAY,5.80,2.05,4
1770136545467,1.253496502,58805,LAY,7.20,5.08,5
1770136545467,1.253496502,58805,LAY,4.40,4.04,6
1770136545467,1.253496502,58805,LAY,7.00,4.13,7
1770136545467,1.253496502,58805,LAY,500.00,0.86,8
1770136545467,1.253496502,58805,LAY,60.00,0.86,9
1770136545467,1.253496502,58805,LAY,950.00,2.20,10
1770136545467,1.253496502,58805,LAY,1000.00,0.06,11
1770136545467,1.253496502,2439369,BACK,2.62,2.00,0
1770136545467,1.253496502,2439369,BACK,2.58,2.00,1
1770136545467,1.253496502,2439369,BACK,2.64,2.00,2
1770136545467,1.253496502,2439369,BACK,2.60,126.79,3
1770136545467,1.253496502,2439369,BACK,2.54,3.00,4
1770136545467,1.253496502,2439369,BACK,2.56,2.00,5
1770136545467,1.253496502,2439369,BACK,2.70,2.00,6
1770136545467,1.253496502,2439369,BACK,1.61,18.63,7
1770136545467,1.253496502,2439369,BACK,1.75,24.00,8
1770136545467,1.253496502,2439369,BACK,1.93,15.54,9
1770136545467,1.253496502,2439369,BACK,1.01,165.00,10
1770136545467,1.253496502,2439369,LAY,2.90,2.00,0
1770136545467,1.253496502,2439369,LAY,2.88,2.09,1
1770136545467,1.253496502,2439369,LAY,2.96,137.87,2
1770136545467,1.253496502,2439369,LAY,3.00,4.00,3
1770136545467,1.253496502,2439369,LAY,2.92,2.00,4
1770136545467,1.253496502,2439369,LAY,4.30,2.05,5
1770136545467,1.253496502,2439369,LAY,7.20,5.08,6
1770136545467,1.253496502,2439369,LAY,3.70,4.04,7
1770136545467,1.253496502,2439369,LAY,870.00,0.86,8
1770136545467,1.253496502,2439369,LAY,1000.00,0.06,9
1770136545468,1.253496502,7133935,BACK,2.62,2.00,0
1770136545468,1.253496502,7133935,BACK,2.58,2.00,1
1770136545468,1.253496502,7133935,BACK,2.64,2.00,2
1770136545468,1.253496502,7133935,BACK,2.66,2.00,3
1770136545468,1.253496502,7133935,BACK,2.60,126.79,4
1770136545468,1.253496502,7133935,BACK,2.56,2.00,5
1770136545468,1.253496502,7133935,BACK,2.74,2.00,6
1770136545468,1.253496502,7133935,BACK,1.77,12.43,7
1770136545468,1.253496502,7133935,BACK,1.61,18.63,8
1770136545468,1.253496502,7133935,BACK,1.75,24.00,9
1770136545468,1.253496502,7133935,BACK,1.93,15.54,10
1770136545468,1.253496502,7133935,BACK,1.01,165.00,11
1770136545468,1.253496502,7133935,LAY,2.88,1.51,0
1770136545468,1.253496502,7133935,LAY,2.98,157.51,1
1770136545468,1.253496502,7133935,LAY,3.00,4.00,2
1770136545468,1.253496502,7133935,LAY,2.90,2.00,3
1770136545468,1.253496502,7133935,LAY,2.92,2.00,4
1770136545468,1.253496502,7133935,LAY,4.30,2.05,5
1770136545468,1.253496502,7133935,LAY,7.80,5.08,6
1770136545468,1.253496502,7133935,LAY,3.70,4.04,7
1770136545468,1.253496502,7133935,LAY,600.00,0.86,8
1770136545468,1.253527833,6578142,BACK,1.12,0.31,0
1770136545468,1.253527833,6578142,BACK,6.80,19.03,1
1770136545468,1.253527833,6578142,BACK,5.90,2.00,2
1770136545468,1.253527833,6578142,BACK,6.00,2.00,3
1770136545468,1.253527833,6578142,BACK,6.20,4.00,4
1770136545468,1.253527833,6578142,BACK,5.80,2.00,5
1770136545468,1.253527833,6578142,BACK,6.60,0.73,6
1770136545468,1.253527833,6578142,BACK,1.04,172.53,7
1770136545468,1.253527833,6578142,BACK,1.02,172.64,8
1770136545468,1.253527833,6578142,BACK,1.03,418.00,9
1770136545468,1.253527833,6578142,BACK,1.01,337.85,10
1770136545468,1.253527833,6578142,BACK,3.35,8.96,11
1770136545468,1.253527833,6578142,BACK,3.10,1.64,12
1770136545468,1.253527833,6578142,BACK,2.62,8.40,13
1770136545468,1.253527833,6578142,BACK,2.64,10.98,14
1770136545468,1.253527833,6578142,BACK,2.36,12.71,15
1770136545468,1.253527833,6578142,LAY,7.60,2.73,0
1770136545468,1.253527833,6578142,LAY,8.00,2.00,1
1770136545468,1.253527833,6578142,LAY,8.20,5.98,2
1770136545468,1.253527833,6578142,LAY,7.80,2.00,3
1770136545468,1.253527833,6578142,LAY,7.40,2.00,4
1770136545468,1.253527833,6578142,LAY,960.00,1.23,5
1770136545468,1.253527833,6578142,LAY,18.50,2.05,6
1770136545468,1.253527833,6578142,LAY,19.00,5.08,7
1770136545468,1.253527833,6578142,LAY,870.00,0.86,8
1770136545468,1.253527833,6578142,LAY,1000.00,0.06,9
1770136545468,1.253527833,11230155,BACK,1.41,35.67,0
1770136545468,1.253527833,11230155,BACK,1.45,15.73,1
1770136545468,1.253527833,11230155,BACK,1.31,3.26,2
1770136545468,1.253527833,11230155,BACK,1.44,15.00,3
1770136545468,1.253527833,11230155,BACK,1.46,15.00,4
1770136545468,1.253527833,11230155,BACK,1.04,172.53,5
1770136545468,1.253527833,11230155,BACK,1.02,172.64,6
1770136545468,1.253527833,11230155,BACK,1.03,172.57,7
1770136545468,1.253527833,11230155,BACK,1.01,591.03,8
1770136545468,1.253527833,11230155,BACK,1.22,18.03,9
1770136545468,1.253527833,11230155,BACK,1.30,60.00,10
1770136545468,1.253527833,11230155,BACK,1.23,24.39,11
1770136545468,1.253527833,11230155,LAY,1.49,43.05,0
1770136545468,1.253527833,11230155,LAY,1.50,8.62,1
1770136545468,1.253527833,11230155,LAY,1.52,12.00,2
1770136545468,1.253527833,11230155,LAY,1.53,12.00,3
1770136545468,1.253527833,11230155,LAY,1.54,12.00,4
